,tad,lambdan,p-value,n,max.lambdan
1571,chr2:216260000-216790000,-0.590909091,0.554581334,11,1.96787408
1576,chr2:163230000-163720000,-0.590909091,0.554581334,11,1.831258476
1598,chr2:57950000-58470000,-0.590909091,0.554581334,11,2.020402386
1605,chr2:23400000-23910000,-0.590909091,0.554581334,11,1.868681083
1615,chr2:148170000-148660000,-0.590909091,0.554581334,11,1.920551251
1701,chr3:129850000-130360000,-0.590909091,0.554581334,11,1.670599666
1741,chr3:195720000-196240000,-0.590909091,0.554581334,11,1.992077721
1754,chr3:38040000-38530000,-0.590909091,0.554581334,11,1.85501148
1783,chr3:123710000-124250000,-0.590909091,0.554581334,11,1.772271468
1788,chr3:96010000-96520000,-0.590909091,0.554581334,11,1.669704735
1794,chr3:160670000-161160000,-0.590909091,0.554581334,11,1.889023336
1800,chr3:54870000-55370000,-0.590909091,0.554581334,11,1.857039842
1802,chr3:134490000-134960000,-0.590909091,0.554581334,11,1.603413635
1924,chr4:141260000-141800000,-0.590909091,0.554581334,11,1.715051737
1934,chr4:132190000-132670000,-0.590909091,0.554581334,11,2.067407655
1952,chr4:39460000-39980000,-0.590909091,0.554581334,11,1.874696961
2035,chr5:32140000-32630000,-0.590909091,0.554581334,11,1.673264346
2053,chr5:130870000-131370000,-0.590909091,0.554581334,11,1.653465132
2124,chr5:89080000-89560000,-0.590909091,0.554581334,11,1.753122555
2188,chr6:50070000-50600000,-0.590909091,0.554581334,11,1.881823386
2214,chr6:95830000-96340000,-0.590909091,0.554581334,11,1.835335952
2224,chr6:99760000-100270000,-0.590909091,0.554581334,11,2.0470938
2229,chr6:151190000-151680000,-0.590909091,0.554581334,11,1.804824177
2238,chr6:159590000-160070000,-0.590909091,0.554581334,11,1.826302693
2242,chr6:15670000-16200000,-0.590909091,0.554581334,11,2.058387399
2243,chr6:108850000-109400000,-0.590909091,0.554581334,11,1.655094076
2257,chr6:36730000-37220000,-0.590909091,0.554581334,11,1.787505904
2258,chr6:143860000-144360000,-0.590909091,0.554581334,11,1.664183692
2262,chr6:97920000-98440000,-0.590909091,0.554581334,11,1.741745469
2264,chr6:96970000-97500000,-0.590909091,0.554581334,11,1.572403656
2284,chr6:45390000-45890000,-0.590909091,0.554581334,11,1.765042304
2334,chr7:105260000-105790000,-0.590909091,0.554581334,11,2.07387328
2338,chr7:5960000-6470000,-0.590909091,0.554581334,11,1.816475093
2367,chr7:84660000-85200000,-0.590909091,0.554581334,11,1.733925946
2374,chr7:35110000-35610000,-0.590909091,0.554581334,11,1.92095655
2392,chr7:144160000-144670000,-0.590909091,0.554581334,11,1.794983783
2416,chr7:55680000-56180000,-0.590909091,0.554581334,11,2.07994343
2421,chr7:16140000-16630000,-0.590909091,0.554581334,11,1.720235772
2516,chr8:27690000-28190000,-0.590909091,0.554581334,11,1.893237349
2548,chr8:27130000-27620000,-0.590909091,0.554581334,11,1.795571643
2573,chr8:95790000-96280000,-0.590909091,0.554581334,11,1.74130406
2577,chr8:93100000-93630000,-0.590909091,0.554581334,11,1.733007021
2581,chr8:40880000-41380000,-0.590909091,0.554581334,11,1.71946538
2670,chr9:530000-1020000,-0.590909091,0.554581334,11,2.097317906
50,chr10:115430000-115920000,-0.590909091,0.554581334,11,1.714411908
61,chr10:118420000-118940000,-0.590909091,0.554581334,11,1.69190886
79,chr10:70170000-70690000,-0.590909091,0.554581334,11,2.145910252
103,chr10:53230000-53730000,-0.590909091,0.554581334,11,1.651054607
210,chr11:13780000-14270000,-0.590909091,0.554581334,11,1.619329907
227,chr11:122440000-122920000,-0.590909091,0.554581334,11,1.852903999
230,chr11:57090000-57580000,-0.590909091,0.554581334,11,1.864655986
362,chr12:107500000-108010000,-0.590909091,0.554581334,11,1.657905742
374,chr12:56510000-57020000,-0.590909091,0.554581334,11,1.862510535
552,chr14:53250000-53790000,-0.590909091,0.554581334,11,1.721535315
566,chr14:89890000-90380000,-0.590909091,0.554581334,11,1.756564868
599,chr15:80700000-81250000,-0.590909091,0.554581334,11,1.827284235
651,chr15:41720000-42210000,-0.590909091,0.554581334,11,2.06726458
725,chr16:66390000-66900000,-0.590909091,0.554581334,11,1.599308075
733,chr16:47200000-47710000,-0.590909091,0.554581334,11,1.702738179
1062,chr1:178480000-178980000,-0.590909091,0.554581334,11,1.761563684
1100,chr1:112360000-112870000,-0.590909091,0.554581334,11,1.613335382
1195,chr20:61580000-62060000,-0.590909091,0.554581334,11,1.860119873
1256,chr21:32470000-32980000,-0.590909091,0.554581334,11,1.851461558
1301,chr22:43010000-43540000,-0.590909091,0.554581334,11,1.99400069
1546,chr2:211440000-211940000,-0.590909091,0.554581334,11,1.579990615
1548,chr2:136640000-137150000,-0.590909091,0.554581334,11,1.911838507
1586,chr2:62130000-62650000,-0.590909091,0.554581334,11,1.534790757
1600,chr2:32060000-32580000,-0.590909091,0.554581334,11,1.540797519
1614,chr2:101980000-102460000,-0.590909091,0.554581334,11,1.622120013
1760,chr3:51420000-51940000,-0.590909091,0.554581334,11,1.97577559
1902,chr4:144490000-145000000,-0.590909091,0.554581334,11,1.689212982
1910,chr4:150270000-150790000,-0.590909091,0.554581334,11,1.817626215
1949,chr4:2480000-2960000,-0.590909091,0.554581334,11,1.893217625
2050,chr5:63420000-63910000,-0.590909091,0.554581334,11,1.685663247
2107,chr5:135600000-136110000,-0.590909091,0.554581334,11,1.775291355
2212,chr6:150200000-150710000,-0.590909091,0.554581334,11,2.052524548
2235,chr6:169350000-169890000,-0.590909091,0.554581334,11,1.689980015
2285,chr6:14720000-15230000,-0.590909091,0.554581334,11,1.754978566
2424,chr7:81120000-81610000,-0.590909091,0.554581334,11,1.786228936
2563,chr8:133190000-133670000,-0.590909091,0.554581334,11,1.560163988
2693,chr9:33810000-34320000,-0.590909091,0.554581334,11,2.244544078
59,chr10:69590000-70090000,-0.590909091,0.554581334,11,2.128719455
73,chr10:96890000-97370000,-0.590909091,0.554581334,11,1.699300514
96,chr10:103890000-104390000,-0.590909091,0.554581334,11,1.782392
106,chr10:74990000-75490000,-0.590909091,0.554581334,11,1.698533105
161,chr11:129730000-130230000,-0.590909091,0.554581334,11,1.859670228
202,chr11:62670000-63200000,-0.590909091,0.554581334,11,1.782883445
215,chr11:83000000-83520000,-0.590909091,0.554581334,11,1.661943901
231,chr11:32320000-32810000,-0.590909091,0.554581334,11,1.472118198
234,chr11:45850000-46360000,-0.590909091,0.554581334,11,1.819243095
235,chr11:79390000-79880000,-0.590909091,0.554581334,11,1.857652246
304,chr12:108350000-108900000,-0.590909091,0.554581334,11,1.852723945
314,chr12:121730000-122230000,-0.590909091,0.554581334,11,1.734054041
319,chr12:49450000-50000000,-0.590909091,0.554581334,11,1.795397059
329,chr12:11690000-12190000,-0.590909091,0.554581334,11,1.868211123
334,chr12:65180000-65670000,-0.590909091,0.554581334,11,1.672087594
373,chr12:101190000-101660000,-0.590909091,0.554581334,11,1.709994501
375,chr12:75910000-76430000,-0.590909091,0.554581334,11,1.715570473
382,chr12:113890000-114370000,-0.590909091,0.554581334,11,1.647260759
461,chr13:42240000-42710000,-0.590909091,0.554581334,11,1.82180812
462,chr13:59050000-59590000,-0.590909091,0.554581334,11,1.985506188
465,chr13:107290000-107770000,-0.590909091,0.554581334,11,1.708435099
466,chr13:20210000-20730000,-0.590909091,0.554581334,11,2.268139193
563,chr14:77780000-78260000,-0.590909091,0.554581334,11,1.552695298
590,chr15:85790000-86270000,-0.590909091,0.554581334,11,1.989033856
609,chr15:99790000-100270000,-0.590909091,0.554581334,11,1.784018511
622,chr15:45410000-45940000,-0.590909091,0.554581334,11,1.5432274
639,chr15:52530000-53030000,-0.590909091,0.554581334,11,1.765158774
644,chr15:64460000-64980000,-0.590909091,0.554581334,11,1.831053823
706,chr16:87410000-87950000,-0.590909091,0.554581334,11,1.883232398
802,chr17:59690000-60200000,-0.590909091,0.554581334,11,2.049665005
816,chr17:64190000-64670000,-0.590909091,0.554581334,11,1.881381319
820,chr17:32740000-33240000,-0.590909091,0.554581334,11,1.690527198
855,chr18:61140000-61640000,-0.590909091,0.554581334,11,1.637817732
863,chr18:43190000-43670000,-0.590909091,0.554581334,11,1.889749893
921,chr19:47780000-48290000,-0.590909091,0.554581334,11,1.741232069
930,chr19:38370000-38860000,-0.590909091,0.554581334,11,1.688594681
942,chr19:45390000-45890000,-0.590909091,0.554581334,11,2.020609773
944,chr19:30090000-30560000,-0.590909091,0.554581334,11,1.686713139
981,chr1:247860000-248370000,-0.590909091,0.554581334,11,1.719559882
1076,chr1:159210000-159720000,-0.590909091,0.554581334,11,1.684850276
1083,chr1:235660000-236180000,-0.590909091,0.554581334,11,2.189567492
1101,chr1:227640000-228150000,-0.590909091,0.554581334,11,2.031401534
1108,chr1:53710000-54230000,-0.590909091,0.554581334,11,1.724167104
1128,chr1:21010000-21520000,-0.590909091,0.554581334,11,1.790685475
1148,chr1:198730000-199230000,-0.590909091,0.554581334,11,1.502416296
1151,chr1:65690000-66160000,-0.590909091,0.554581334,11,1.872921625
1153,chr1:34700000-35210000,-0.590909091,0.554581334,11,2.156072544
1160,chr1:220450000-220960000,-0.590909091,0.554581334,11,1.70616556
1204,chr20:21700000-22240000,-0.590909091,0.554581334,11,1.79361469
1205,chr20:17470000-17990000,-0.590909091,0.554581334,11,1.657107662
1221,chr20:43920000-44410000,-0.590909091,0.554581334,11,1.835758396
1231,chr20:34040000-34530000,-0.590909091,0.554581334,11,1.937602629
1300,chr22:39930000-40420000,-0.590909091,0.554581334,11,1.751869128
1321,chrX:119080000-119600000,-0.590909091,0.554581334,11,1.809837337
1524,chr2:157580000-158070000,-0.590909091,0.554581334,11,1.611792506
1536,chr2:217040000-217540000,-0.590909091,0.554581334,11,1.91552792
1596,chr2:71210000-71740000,-0.590909091,0.554581334,11,1.744461571
1599,chr2:19570000-20060000,-0.590909091,0.554581334,11,1.645304508
1619,chr2:63290000-63770000,-0.590909091,0.554581334,11,1.61686257
1743,chr3:155730000-156230000,-0.590909091,0.554581334,11,1.827889715
1774,chr3:19360000-19900000,-0.590909091,0.554581334,11,1.680715367
1792,chr3:51980000-52480000,-0.590909091,0.554581334,11,1.669060673
1793,chr3:9850000-10360000,-0.590909091,0.554581334,11,1.88176703
1809,chr3:122460000-122990000,-0.590909091,0.554581334,11,1.806652773
1850,chr4:175130000-175650000,-0.590909091,0.554581334,11,1.773140879
1868,chr4:110910000-111450000,-0.590909091,0.554581334,11,1.862507932
1907,chr4:169930000-170430000,-0.590909091,0.554581334,11,1.634561637
2030,chr5:71060000-71600000,-0.590909091,0.554581334,11,1.793662286
2047,chr5:65570000-66060000,-0.590909091,0.554581334,11,1.840135486
2069,chr5:139580000-140100000,-0.590909091,0.554581334,11,1.944413414
2074,chr5:23280000-23780000,-0.590909091,0.554581334,11,1.790582615
2077,chr5:10250000-10760000,-0.590909091,0.554581334,11,1.970495726
2118,chr5:174360000-174870000,-0.590909091,0.554581334,11,1.884441603
2222,chr6:129800000-130340000,-0.590909091,0.554581334,11,1.734543174
2236,chr6:133370000-133890000,-0.590909091,0.554581334,11,1.537840433
2244,chr6:135290000-135760000,-0.590909091,0.554581334,11,1.868037098
2273,chr6:113060000-113560000,-0.590909091,0.554581334,11,1.599368593
2277,chr6:40420000-40910000,-0.590909091,0.554581334,11,1.917895431
2279,chr6:4210000-4710000,-0.590909091,0.554581334,11,1.977806884
2281,chr6:39330000-39820000,-0.590909091,0.554581334,11,1.831798071
2366,chr7:83000000-83550000,-0.590909091,0.554581334,11,1.573341409
2429,chr7:134110000-134650000,-0.590909091,0.554581334,11,1.727046414
2440,chr7:140740000-141230000,-0.590909091,0.554581334,11,1.632765851
2490,chr8:145750000-146300000,-0.590909091,0.554581334,11,1.595280556
2549,chr8:126910000-127430000,-0.590909091,0.554581334,11,1.911401282
2580,chr8:25420000-25930000,-0.590909091,0.554581334,11,1.926645785
2587,chr8:129400000-129940000,-0.590909091,0.554581334,11,1.931459594
2643,chr9:135890000-136370000,-0.590909091,0.554581334,11,1.617100432
2662,chr9:124280000-124790000,-0.590909091,0.554581334,11,1.945125485
2679,chr9:126280000-126800000,-0.590909091,0.554581334,11,1.726640897
2687,chr9:135280000-135800000,-0.590909091,0.554581334,11,1.729062542
2691,chr9:118910000-119420000,-0.590909091,0.554581334,11,1.815178136
2692,chr9:128160000-128690000,-0.590909091,0.554581334,11,1.890723643
76,chr10:24880000-25360000,-0.590909091,0.554581334,11,1.72865375
732,chr16:13070000-13570000,-0.590909091,0.554581334,11,1.937353409
769,chr17:66760000-67260000,-0.590909091,0.554581334,11,1.679720256
790,chr17:6550000-7090000,-0.590909091,0.554581334,11,1.72288036
922,chr19:750000-1260000,-0.590909091,0.554581334,11,1.568151517
924,chr19:55620000-56140000,-0.590909091,0.554581334,11,1.733157286
1052,chr1:160610000-161120000,-0.590909091,0.554581334,11,2.026418785
1078,chr1:47850000-48380000,-0.590909091,0.554581334,11,1.616256436
1086,chr1:110080000-110570000,-0.590909091,0.554581334,11,1.773049802
1088,chr1:89950000-90470000,-0.590909091,0.554581334,11,2.150701396
1130,chr1:176330000-176850000,-0.590909091,0.554581334,11,1.698530493
1140,chr1:90560000-91060000,-0.590909091,0.554581334,11,1.722232567
1213,chr20:46340000-46820000,-0.590909091,0.554581334,11,1.694930617
1235,chr20:6790000-7260000,-0.590909091,0.554581334,11,1.635446099
1289,chr22:28440000-28950000,-0.590909091,0.554581334,11,1.658479005
1298,chr22:32370000-32880000,-0.590909091,0.554581334,11,1.730283593
1299,chr22:36010000-36520000,-0.590909091,0.554581334,11,1.577526253
1581,chr2:68690000-69160000,-0.590909091,0.554581334,11,1.642529889
1601,chr2:45200000-45720000,-0.590909091,0.554581334,11,1.665817753
1606,chr2:186820000-187340000,-0.590909091,0.554581334,11,1.559421523
1608,chr2:26070000-26590000,-0.590909091,0.554581334,11,1.719305192
1731,chr3:186940000-187420000,-0.590909091,0.554581334,11,1.755780211
1757,chr3:15140000-15620000,-0.590909091,0.554581334,11,1.906090912
2042,chr5:64990000-65470000,-0.590909091,0.554581334,11,2.07798028
2078,chr5:157590000-158090000,-0.590909091,0.554581334,11,1.561601013
2265,chr6:11640000-12120000,-0.590909091,0.554581334,11,2.109671749
2391,chr7:110720000-111220000,-0.590909091,0.554581334,11,1.957731139
2511,chr8:70540000-71010000,-0.590909091,0.554581334,11,1.854057568
2578,chr8:58320000-58830000,-0.590909091,0.554581334,11,1.626827977
2661,chr9:131880000-132380000,-0.590909091,0.554581334,11,1.621845838
197,chr11:122940000-123450000,-0.590909091,0.554581334,11,1.984714385
1095,chr1:91160000-91660000,-0.590909091,0.554581334,11,2.032241629
2094,chr5:31550000-32100000,-0.590909091,0.554581334,11,1.648616397
2383,chr7:156690000-157190000,-0.590909091,0.554581334,11,1.909615719
2411,chr7:54830000-55320000,-0.590909091,0.554581334,11,1.676205373
2666,chr9:102580000-103090000,-0.590909091,0.554581334,11,2.033196324
2363,chr7:23270000-23760000,-0.590909091,0.554581334,11,1.785896349
1263,chr21:47560000-48110000,-0.583333333,0.559668927,12,2.499365532
1919,chr4:26450000-27020000,-0.583333333,0.559668927,12,1.698702638
751,chr17:8260000-8810000,-0.583333333,0.559668927,12,1.808448572
877,chr18:25200000-25780000,-0.583333333,0.559668927,12,1.66894525
1518,chr2:158340000-158870000,-0.583333333,0.559668927,12,1.545166216
1751,chr3:131230000-131760000,-0.583333333,0.559668927,12,2.012471393
1764,chr3:53380000-53950000,-0.583333333,0.559668927,12,1.904226941
1928,chr4:72640000-73160000,-0.583333333,0.559668927,12,1.59279373
2082,chr5:167070000-167650000,-0.583333333,0.559668927,12,1.662910316
2199,chr6:117080000-117630000,-0.583333333,0.559668927,12,1.678032553
2387,chr7:131440000-131960000,-0.583333333,0.559668927,12,1.787047085
54,chr10:4860000-5420000,-0.583333333,0.559668927,12,1.634164847
64,chr10:23410000-24000000,-0.583333333,0.559668927,12,1.703384264
90,chr10:50170000-50730000,-0.583333333,0.559668927,12,1.947586731
280,chr12:28200000-28780000,-0.583333333,0.559668927,12,1.844634713
286,chr12:8650000-9240000,-0.583333333,0.559668927,12,1.886790817
345,chr12:80800000-81360000,-0.583333333,0.559668927,12,1.94263442
572,chr15:34320000-34880000,-0.583333333,0.559668927,12,2.006602565
628,chr15:44830000-45360000,-0.583333333,0.559668927,12,1.725528353
707,chr16:66920000-67500000,-0.583333333,0.559668927,12,1.8814924
794,chr17:30770000-31320000,-0.583333333,0.559668927,12,1.683448361
796,chr17:8930000-9470000,-0.583333333,0.559668927,12,1.768366853
865,chr18:57660000-58240000,-0.583333333,0.559668927,12,2.089447936
887,chr18:4460000-5050000,-0.583333333,0.559668927,12,1.874750924
940,chr19:38880000-39430000,-0.583333333,0.559668927,12,2.355718702
1077,chr1:244690000-245230000,-0.583333333,0.559668927,12,1.840035884
1092,chr1:200510000-201090000,-0.583333333,0.559668927,12,1.984307303
1126,chr1:44550000-45120000,-0.583333333,0.559668927,12,1.75021428
1143,chr1:113670000-114210000,-0.583333333,0.559668927,12,1.587564784
1156,chr1:22430000-22980000,-0.583333333,0.559668927,12,1.649902217
1254,chr21:38450000-39010000,-0.583333333,0.559668927,12,2.21197367
1276,chr22:50660000-51230000,-0.583333333,0.559668927,12,1.75256191
1375,chrX:150300000-150860000,-0.583333333,0.559668927,12,1.973927208
1386,chrX:29360000-29920000,-0.583333333,0.559668927,12,1.836468671
1545,chr2:200830000-201360000,-0.583333333,0.559668927,12,1.738393233
1552,chr2:134620000-135190000,-0.583333333,0.559668927,12,1.978026185
1796,chr3:42960000-43550000,-0.583333333,0.559668927,12,2.065414112
1860,chr4:38860000-39440000,-0.583333333,0.559668927,12,1.794868944
1888,chr4:156320000-156860000,-0.583333333,0.559668927,12,1.705694521
1918,chr4:38170000-38720000,-0.583333333,0.559668927,12,1.632696523
1954,chr4:105800000-106400000,-0.583333333,0.559668927,12,1.587411093
2046,chr5:79980000-80530000,-0.583333333,0.559668927,12,1.821009563
2230,chr6:106780000-107330000,-0.583333333,0.559668927,12,1.754536019
2260,chr6:163820000-164380000,-0.583333333,0.559668927,12,1.598633558
2317,chr7:97920000-98470000,-0.583333333,0.559668927,12,1.830676743
2404,chr7:48410000-48970000,-0.583333333,0.559668927,12,1.754932032
2405,chr7:28940000-29490000,-0.583333333,0.559668927,12,1.835937321
2559,chr8:88780000-89330000,-0.583333333,0.559668927,12,1.762565515
2640,chr9:129600000-130190000,-0.583333333,0.559668927,12,2.090820052
2656,chr9:99590000-100140000,-0.583333333,0.559668927,12,1.845816261
2673,chr9:2210000-2800000,-0.583333333,0.559668927,12,1.524907832
7,chr10:38100000-38670000,-0.583333333,0.559668927,12,1.70301414
38,chr10:93130000-93670000,-0.583333333,0.559668927,12,1.671899063
66,chr10:32120000-32660000,-0.583333333,0.559668927,12,1.743436129
71,chr10:26010000-26560000,-0.583333333,0.559668927,12,1.608285243
74,chr10:82410000-82970000,-0.583333333,0.559668927,12,1.92466338
78,chr10:64930000-65490000,-0.583333333,0.559668927,12,1.768902567
82,chr10:124770000-125320000,-0.583333333,0.559668927,12,1.797010734
95,chr10:112830000-113360000,-0.583333333,0.559668927,12,1.678237693
149,chr11:111400000-111960000,-0.583333333,0.559668927,12,1.675119728
184,chr11:22340000-22860000,-0.583333333,0.559668927,12,1.917956674
194,chr11:8990000-9540000,-0.583333333,0.559668927,12,1.774279567
196,chr11:30370000-30950000,-0.583333333,0.559668927,12,1.537752428
219,chr11:83540000-84090000,-0.583333333,0.559668927,12,1.521522508
222,chr11:64540000-65090000,-0.583333333,0.559668927,12,1.831551853
