"","tad","lambdan","power","n","max.lambdan"
"297","chr12:70240000-70990000","9.42055475210265e-16","0.9999999999999993","16","1.8248553073800855"
"298","chr12:54150000-54850000","-4.710277376051325e-16","0.9999999999999997","14","2.4338324668206717"
"299","chr12:68600000-69200000","-1.88411095042053e-15","0.9999999999999984","12","1.8381716260363863"
"300","chr12:14340000-14860000","0.0","1.0","12","2.0896394598744354"
"301","chr12:45510000-46360000","-4.39625888431457e-15","0.9999999999999964","18","2.4104117263414286"
"302","chr12:102290000-103200000","1.570092458683775e-15","0.9999999999999987","19","2.094073649953683"
"303","chr12:74390000-74930000","-2.198129442157285e-15","0.9999999999999982","12","1.7833371318513271"
"304","chr12:108350000-108900000","6.2803698347351e-16","0.9999999999999996","11","1.8527239448209794"
"305","chr12:82030000-82720000","-6.2803698347351e-15","0.999999999999995","15","1.8819447203786408"
"306","chr12:75070000-75680000","1.25607396694702e-15","0.9999999999999989","13","1.7131249561850452"
"307","chr12:85810000-86300000","-1.7271017045521525e-15","0.9999999999999987","10","1.6216001320880773"
"308","chr12:24990000-25540000","1.7271017045521525e-15","0.9999999999999987","12","1.6786590619284762"
"309","chr12:49580000-50140000","0.0","1.0","12","2.2500197202881322"
"310","chr12:115080000-116310000","-2.51214793389404e-15","0.999999999999998","26","2.301580979753324"
"311","chr12:120970000-121680000","-2.198129442157285e-15","0.9999999999999982","15","2.050576364562063"
"312","chr12:31810000-32480000","3.454203409104305e-15","0.9999999999999973","14","1.8593596453512682"
"313","chr12:64210000-64780000","3.76822190084106e-15","0.9999999999999969","12","1.849966468900618"
"314","chr12:121730000-122230000","0.0","1.0","11","1.7340540407113672"
"315","chr12:96410000-96940000","-1.570092458683775e-15","0.9999999999999988","11","2.094828060742379"
"316","chr12:120730000-121690000","-2.826166425630795e-15","0.9999999999999978","20","2.173154877578482"
"317","chr12:43790000-44300000","1.0990647210786425e-15","0.9999999999999991","11","1.6472986755927792"
"318","chr12:58910000-59560000","1.4130832128153975e-15","0.9999999999999989","14","1.9721625459323588"
"319","chr12:49450000-50000000","7.850462293418875e-16","0.9999999999999993","11","1.7953970587857462"
"320","chr12:57130000-57590000","3.14018491736755e-16","0.9999999999999998","10","1.6615205134289375"
"321","chr12:62640000-63220000","1.88411095042053e-15","0.9999999999999984","13","2.28362927454799"
"322","chr12:90690000-91280000","-2.0411201962889075e-15","0.9999999999999983","13","1.7546474621489967"
"323","chr12:89930000-90490000","3.611212654972683e-15","0.9999999999999971","12","1.724313104919735"
"324","chr12:104760000-105490000","2.3551386880256623e-15","0.9999999999999982","15","2.1305082836682603"
"325","chr12:26220000-26800000","2.0411201962889075e-15","0.9999999999999984","12","1.6845065977434992"
"326","chr12:105810000-106570000","-2.826166425630795e-15","0.9999999999999978","16","2.0066575318183837"
"327","chr12:42970000-43730000","-1.25607396694702e-15","0.999999999999999","16","1.8201892247430542"
"328","chr12:41610000-42420000","-1.7271017045521525e-15","0.9999999999999987","17","1.7250253038835406"
"329","chr12:11690000-12190000","-1.25607396694702e-15","0.999999999999999","11","1.8682111232718754"
"330","chr12:49440000-50230000","-3.14018491736755e-16","0.9999999999999998","17","1.9881863048652835"
"331","chr12:55560000-56020000","0.0","1.0","10","1.5698470179237847"
"332","chr12:99420000-100100000","2.51214793389404e-15","0.999999999999998","14","1.7355664263171515"
"333","chr12:67720000-68370000","-1.25607396694702e-15","0.999999999999999","14","2.0878389962884114"
"334","chr12:65180000-65670000","6.2803698347351e-15","0.9999999999999949","11","1.6720875943061508"
"335","chr12:34220000-34850000","7.850462293418875e-16","0.9999999999999993","13","1.822176905213674"
"336","chr12:48100000-48580000","-6.2803698347351e-16","0.9999999999999994","10","1.6424400421082044"
"337","chr12:3980000-4420000","-4.710277376051325e-16","0.9999999999999997","10","1.7664416961356306"
"338","chr12:100530000-101140000","1.570092458683775e-15","0.9999999999999987","13","1.9242328548921614"
"339","chr12:103270000-103950000","2.198129442157285e-15","0.9999999999999982","14","1.8039020464793663"
"340","chr12:17160000-17800000","1.7271017045521525e-15","0.9999999999999987","13","1.7943172471900237"
"341","chr12:65920000-66500000","1.570092458683775e-16","0.9999999999999998","12","1.7931983431101295"
"342","chr12:117640000-118270000","-5.65233285126159e-15","0.9999999999999954","14","1.7477015667873195"
"343","chr12:66530000-67110000","-1.4130832128153975e-15","0.9999999999999989","13","1.9997226204806204"
"344","chr12:82770000-83540000","9.42055475210265e-16","0.9999999999999993","16","2.2396114007046686"
"345","chr12:80800000-81360000","4.710277376051325e-16","0.9999999999999996","12","1.9426344202821404"
"346","chr12:95470000-95940000","-9.42055475210265e-16","0.9999999999999992","10","2.1343024845936234"
"347","chr12:25580000-26180000","-1.0990647210786425e-15","0.9999999999999991","13","1.6999138647385617"
"348","chr12:93160000-93820000","-1.88411095042053e-15","0.9999999999999984","14","1.9215221016582729"
"349","chr12:1220000-1700000","-3.14018491736755e-15","0.9999999999999974","10","1.7684036658761095"
"350","chr12:92540000-92990000","-1.0990647210786425e-15","0.9999999999999991","10","1.622445033097856"
"351","chr12:118870000-119310000","-5.338314359524835e-15","0.9999999999999958","10","1.5030631607330711"
"352","chr12:2150000-2730000","1.0990647210786425e-15","0.9999999999999991","12","1.759407678833158"
"353","chr12:113320000-113860000","2.3551386880256623e-15","0.9999999999999982","12","1.9258455318603036"
"354","chr12:24180000-24950000","-3.14018491736755e-16","0.9999999999999998","16","1.7480658701813048"
"355","chr12:112290000-112870000","3.14018491736755e-16","0.9999999999999998","13","1.7833398598922257"
"356","chr12:46450000-47070000","-9.42055475210265e-16","0.9999999999999992","13","2.0100470842769114"
"357","chr12:76450000-76950000","-1.0990647210786425e-15","0.9999999999999991","10","1.8822398161002227"
"358","chr12:52520000-53390000","-2.0411201962889075e-15","0.9999999999999983","18","1.8185131161423778"
"359","chr12:3190000-3930000","-2.51214793389404e-15","0.999999999999998","16","1.8896689473425368"
"360","chr12:53400000-53900000","7.850462293418875e-16","0.9999999999999993","10","1.8275197959202374"
"361","chr12:93890000-94490000","0.0","1.0","13","1.6704423151496153"
"362","chr12:107500000-108010000","-1.4130832128153975e-15","0.9999999999999989","11","1.6579057417895888"
"363","chr12:51160000-51760000","-2.198129442157285e-15","0.9999999999999982","13","2.020204748613355"
"364","chr12:116400000-117130000","-9.42055475210265e-16","0.9999999999999992","15","2.1265743584743206"
"365","chr12:40780000-41320000","4.710277376051325e-16","0.9999999999999996","12","1.7618107428734666"
"366","chr12:129680000-130400000","3.14018491736755e-15","0.9999999999999976","15","1.6796943801568083"
"367","chr12:47420000-48020000","-4.710277376051325e-16","0.9999999999999997","13","1.6284074300418103"
"368","chr12:50350000-50830000","-1.570092458683775e-16","0.9999999999999999","10","1.8482614353405775"
"369","chr12:126550000-127220000","1.570092458683775e-16","0.9999999999999998","14","1.803172956228099"
"370","chr12:30980000-31410000","-3.14018491736755e-16","0.9999999999999998","10","1.880519014732465"
"371","chr12:130510000-131230000","6.2803698347351e-16","0.9999999999999996","15","1.8114290475495558"
"372","chr12:120100000-120720000","2.826166425630795e-15","0.9999999999999978","13","1.9242452311979252"
"373","chr12:101190000-101660000","2.0411201962889075e-15","0.9999999999999984","11","1.7099945007991595"
"374","chr12:56510000-57020000","2.0411201962889075e-15","0.9999999999999984","11","1.8625105347800914"
"375","chr12:75910000-76430000","2.3551386880256623e-15","0.9999999999999982","11","1.7155704731150707"
"376","chr12:131630000-132160000","-1.88411095042053e-15","0.9999999999999984","12","1.7321091930266594"
"377","chr12:16500000-17080000","-2.0411201962889075e-15","0.9999999999999983","12","1.9980989554300022"
"378","chr12:51790000-52260000","-1.25607396694702e-15","0.999999999999999","11","1.794310136554961"
"379","chr12:117150000-117620000","-4.710277376051325e-16","0.9999999999999997","10","1.8494793169916521"
"380","chr12:114410000-114990000","-1.88411095042053e-15","0.9999999999999984","12","1.753729882029314"
"381","chr12:19890000-20390000","-6.2803698347351e-16","0.9999999999999994","11","1.5960873306249237"
"382","chr12:113890000-114370000","1.7271017045521525e-15","0.9999999999999987","11","1.6472607586893417"
"383","chr12:127390000-127860000","-1.570092458683775e-15","0.9999999999999988","11","2.0349336781322407"
"384","chr13:112100000-113110000","2.198129442157285e-15","0.9999999999999982","19","2.0712305421628945"
"385","chr13:53740000-58030000","-1.88411095042053e-15","0.9999999999999984","87","2.0350743534493243"
"386","chr13:114420000-115100000","0.0","1.0","13","1.9237534293360552"
"387","chr13:92780000-95060000","7.850462293418875e-16","0.9999999999999993","47","2.039325557686339"
"388","chr13:68820000-69950000","1.88411095042053e-15","0.9999999999999984","23","2.0395892154971604"
"389","chr13:30040000-31470000","0.0","1.0","30","2.1855820651172557"
"390","chr13:22180000-23280000","-3.14018491736755e-16","0.9999999999999998","23","1.8249102348985946"
"391","chr13:22170000-23790000","-3.454203409104305e-15","0.9999999999999972","33","2.4935281262088207"
"392","chr13:51690000-52810000","3.14018491736755e-16","0.9999999999999998","24","1.8237244839708753"
"393","chr13:85610000-86250000","-2.198129442157285e-15","0.9999999999999982","13","1.6774152450932442"
"394","chr13:88710000-89750000","1.0990647210786425e-15","0.9999999999999991","21","1.8788855356958991"
"395","chr13:25970000-27460000","1.88411095042053e-15","0.9999999999999984","31","1.9140041050203334"
"396","chr13:30040000-31650000","-6.2803698347351e-16","0.9999999999999994","33","2.1968202810334736"
"397","chr13:36520000-37570000","-2.826166425630795e-15","0.9999999999999978","22","1.7773258849322313"
"398","chr13:113580000-114130000","-1.25607396694702e-15","0.999999999999999","12","1.7401358105750209"
"399","chr13:51700000-52410000","-2.0411201962889075e-15","0.9999999999999983","15","1.728384503030584"
"400","chr13:26700000-27450000","-9.42055475210265e-16","0.9999999999999992","15","1.647744576442069"
"401","chr13:65080000-66210000","-2.51214793389404e-15","0.999999999999998","24","1.9400952784461032"
"402","chr13:84170000-85230000","-6.2803698347351e-16","0.9999999999999994","22","1.8710893868269431"
"403","chr13:78700000-79920000","0.0","1.0","25","2.0625478873266463"
"404","chr13:33150000-34410000","-1.25607396694702e-15","0.999999999999999","26","2.4155220865996845"
"405","chr13:80190000-81510000","6.2803698347351e-16","0.9999999999999996","28","2.049913208114808"
"406","chr13:73360000-74270000","2.51214793389404e-15","0.999999999999998","19","2.159339008222483"
"407","chr13:107810000-108800000","-2.6691571797624175e-15","0.9999999999999979","20","1.7591956970763418"
"408","chr13:20750000-22080000","-1.570092458683775e-15","0.9999999999999988","27","2.02519432279918"
"409","chr13:76420000-77540000","7.850462293418875e-16","0.9999999999999993","23","1.7673969114703518"
"410","chr13:61170000-62050000","-1.7271017045521525e-15","0.9999999999999987","18","1.9932689804425068"
"411","chr13:91810000-92570000","1.570092458683775e-15","0.9999999999999987","16","2.272932194651445"
"412","chr13:36510000-37380000","-1.25607396694702e-15","0.999999999999999","18","1.746941947487523"
"413","chr13:52420000-53020000","1.570092458683775e-16","0.9999999999999998","13","1.7173479040667263"
"414","chr13:43160000-44440000","4.710277376051325e-16","0.9999999999999996","26","1.796917888277649"
"415","chr13:96720000-97620000","5.181305113656458e-15","0.9999999999999958","19","1.821634154083482"
"416","chr13:41890000-42820000","-1.4130832128153975e-15","0.9999999999999989","20","1.9440077632347381"
"417","chr13:27510000-28570000","-2.826166425630795e-15","0.9999999999999978","22","2.5846907940238033"
"418","chr13:47380000-48370000","0.0","1.0","21","1.9402914795371475"
"419","chr13:40260000-41330000","2.198129442157285e-15","0.9999999999999982","22","2.182354354835546"
"420","chr13:98570000-99500000","4.7102773760513246e-15","0.9999999999999962","19","1.7737757820604154"
"421","chr13:50650000-51650000","1.570092458683775e-16","0.9999999999999998","20","1.8661030693888585"
"422","chr13:91720000-92440000","3.76822190084106e-15","0.9999999999999969","15","2.077271209631026"
"423","chr13:44460000-45540000","-1.25607396694702e-15","0.999999999999999","22","1.9282136037481576"
"424","chr13:109590000-110800000","-3.14018491736755e-16","0.9999999999999998","25","1.822468550436217"
"425","chr13:101780000-102530000","-1.570092458683775e-15","0.9999999999999988","16","2.1187223757659157"
"426","chr13:60240000-61010000","0.0","1.0","17","2.148121690646042"
"427","chr13:34740000-35730000","-6.2803698347351e-16","0.9999999999999994","21","1.881973498524189"
"428","chr13:78710000-79550000","-1.7271017045521525e-15","0.9999999999999987","17","1.801500245138873"
"429","chr13:50510000-51650000","2.826166425630795e-15","0.9999999999999978","23","2.0134820486432683"
"430","chr13:48650000-49350000","-4.082240392577815e-15","0.9999999999999968","14","1.9419936722294364"
"431","chr13:26120000-26660000","-2.198129442157285e-15","0.9999999999999982","12","1.656606341673429"
"432","chr13:97660000-98310000","-1.4130832128153975e-15","0.9999999999999989","14","2.017192883993443"
"433","chr13:89080000-89720000","-6.2803698347351e-16","0.9999999999999994","14","1.8701558895162942"
"434","chr13:102590000-103200000","2.9831756714991722e-15","0.9999999999999976","13","1.8509549097917848"
"435","chr13:46070000-46920000","-3.14018491736755e-16","0.9999999999999998","18","2.122897235639851"
"436","chr13:31770000-32350000","7.850462293418875e-16","0.9999999999999993","12","1.7204743449442004"
"437","chr13:76440000-77050000","-1.570092458683775e-15","0.9999999999999988","13","1.6562520124451598"
"438","chr13:30700000-31430000","-2.9831756714991722e-15","0.9999999999999977","15","1.728491243403735"
"439","chr13:49820000-50430000","-1.4130832128153975e-15","0.9999999999999989","13","1.7185791730207685"
"440","chr13:108870000-109550000","2.6691571797624175e-15","0.9999999999999978","14","1.8068744776336596"
"441","chr13:21510000-22110000","-4.710277376051325e-16","0.9999999999999997","13","1.798972399377815"
"442","chr13:75050000-75820000","-9.42055475210265e-16","0.9999999999999992","16","1.746726948143917"
"443","chr13:100270000-101200000","3.2971941632359274e-15","0.9999999999999973","19","1.9472532774069418"
