,tad,lambdan,p-value,n,max.lambdan
402,chr13:84170000-85230000,-0.467653563,0.640032354,22,1.871089387
403,chr13:78700000-79920000,0.05582035,0.955484923,25,2.062547887
404,chr13:33150000-34410000,0.793013239,0.427770109,26,2.415522087
405,chr13:80190000-81510000,-0.229623924,0.818384015,28,2.049913208
406,chr13:73360000-74270000,-0.034133944,0.972770341,19,2.159339008
407,chr13:107810000-108800000,-0.187823979,0.851014638,20,1.759195697
408,chr13:20750000-22080000,-0.257131546,0.797077226,27,2.025194323
409,chr13:76420000-77540000,-0.378782409,0.704849451,23,1.767396911
410,chr13:61170000-62050000,-0.377048626,0.706137469,18,1.99326898
411,chr13:91810000-92570000,0.46783586,0.639901974,16,2.272932195
412,chr13:36510000-37380000,-0.319471153,0.749369263,18,1.746941947
413,chr13:52420000-53020000,-0.238315903,0.811636088,13,1.717347904
414,chr13:43160000-44440000,-0.44875077,0.653611456,26,1.796917888
415,chr13:96720000-97620000,-0.274371541,0.783799111,19,1.821634154
416,chr13:41890000-42820000,-0.248657034,0.803626087,20,1.944007763
417,chr13:27510000-28570000,1.359849349,0.173877602,22,2.584690794
418,chr13:47380000-48370000,-0.313076899,0.754222239,21,1.94029148
419,chr13:40260000-41330000,-0.033092144,0.973601107,22,2.182354355
420,chr13:98570000-99500000,-0.16766081,0.866850129,19,1.773775782
421,chr13:50650000-51650000,-0.047368392,0.96221962,20,1.866103069
422,chr13:91720000-92440000,-0.267952215,0.788736101,15,2.07727121
423,chr13:44460000-45540000,-0.490792254,0.623573389,22,1.928213604
424,chr13:109590000-110800000,-0.510851844,0.609454803,25,1.82246855
425,chr13:101780000-102530000,-0.577332718,0.563714716,16,2.118722376
426,chr13:60240000-61010000,0.100116964,0.920251467,17,2.148121691
427,chr13:34740000-35730000,-0.273095368,0.784779908,21,1.881973499
428,chr13:78710000-79550000,-0.450682909,0.652218102,17,1.801500245
429,chr13:50510000-51650000,0.132656,0.894465442,23,2.013482049
430,chr13:48650000-49350000,-0.106972969,0.914810424,14,1.941993672
431,chr13:26120000-26660000,-0.306005115,0.759600751,12,1.656606342
432,chr13:97660000-98310000,-0.532946461,0.594070642,14,2.017192884
433,chr13:89080000-89720000,-0.198544383,0.842619163,14,1.87015589
434,chr13:102590000-103200000,-0.117488742,0.906472765,13,1.85095491
435,chr13:46070000-46920000,0.074606607,0.940527717,18,2.122897236
436,chr13:31770000-32350000,-0.630724235,0.52822085,12,1.720474345
437,chr13:76440000-77050000,-0.382300785,0.702238273,13,1.656252012
438,chr13:30700000-31430000,-0.36820757,0.712718467,15,1.728491243
439,chr13:49820000-50430000,-0.256286661,0.797729497,13,1.718579173
440,chr13:108870000-109550000,-0.134509495,0.892999703,14,1.806874478
441,chr13:21510000-22110000,-0.20498769,0.837581743,13,1.798972399
442,chr13:75050000-75820000,-0.403051945,0.686910012,16,1.746726948
443,chr13:100270000-101200000,-0.053631562,0.95722871,19,1.947253277
444,chr13:77580000-78140000,-0.012158378,0.990299257,12,2.113559565
445,chr13:30040000-30680000,-0.280929043,0.778764824,14,1.868836967
446,chr13:19020000-20190000,0.140719825,0.888091283,24,2.080605015
447,chr13:27940000-28560000,0.079954061,0.936273793,14,1.970558008
448,chr13:71820000-72470000,-0.445707738,0.655808375,14,1.808732349
449,chr13:40630000-41270000,-0.266948508,0.789508808,14,1.908920058
450,chr13:29400000-29960000,-0.287337856,0.773853639,12,1.791326178
451,chr13:25130000-25570000,-0.462143481,0.643978431,10,1.684069442
452,chr13:107850000-108310000,-0.526443865,0.598579845,10,1.658444121
453,chr13:96150000-96640000,-0.433976418,0.664305566,10,1.684930618
454,chr13:24030000-24460000,-0.479499714,0.631583172,10,1.768926808
455,chr13:39610000-40220000,-0.37354451,0.708743224,13,1.570289955
456,chr13:100570000-101190000,-0.156382734,0.875731346,13,1.947183246
457,chr13:73650000-74250000,-0.695380208,0.48681706,12,1.957905521
458,chr13:36880000-37350000,-0.437415735,0.661809875,10,1.690251222
459,chr13:22190000-22870000,-0.30207107,0.762597886,15,1.95804716
460,chr13:35770000-36390000,-0.42091965,0.673813756,13,1.859675295
461,chr13:42240000-42710000,-0.455663346,0.648632084,11,1.82180812
462,chr13:59050000-59590000,0.157482959,0.874864237,11,1.985506188
463,chr13:20750000-21490000,-0.551193287,0.581501181,15,1.727277971
464,chr13:78710000-79390000,-0.406094588,0.684673102,14,1.678225384
465,chr13:107290000-107770000,-0.31614587,0.751891792,11,1.708435099
466,chr13:20210000-20730000,0.510983057,0.60936292,11,2.268139193
467,chr13:32440000-32870000,-0.249148994,0.803245533,10,1.731873725
468,chr13:105420000-105870000,-0.376842881,0.706290371,10,1.589055834
469,chr13:30700000-31200000,-0.00084944,0.999322245,10,1.925115266
470,chr13:106720000-107190000,-0.257722589,0.796621012,10,1.624286029
471,chr13:44470000-45020000,-0.339979651,0.733871852,12,1.713723817
472,chr13:43740000-44410000,-0.525498751,0.599236521,15,1.711230474
473,chr14:19360000-20720000,0.136635721,0.89131874,28,2.243807584
474,chr14:25800000-29120000,-0.498045996,0.618451623,67,2.06310631
475,chr14:46900000-49870000,-0.010116082,0.991928672,60,2.021056793
476,chr14:62670000-63560000,-0.499893718,0.617149916,19,1.930395718
477,chr14:64080000-64980000,0.187056531,0.85161631,19,2.08440889
478,chr14:23560000-24780000,-0.431990208,0.66574853,25,2.109317999
479,chr14:64050000-64810000,-0.004239226,0.996617597,16,1.999340779
480,chr14:88360000-89460000,-0.158277596,0.874238061,23,1.966926418
481,chr14:23560000-24910000,-0.36279931,0.716754807,28,2.402627719
482,chr14:23570000-24590000,0.116691142,0.90710481,21,2.15353349
483,chr14:105520000-107280000,-1.196037394,0.231681967,36,3.07568117
484,chr14:50050000-51010000,-0.097854906,0.922047508,20,2.049980905
485,chr14:55890000-56940000,-0.447499516,0.654514437,22,2.223180761
486,chr14:97450000-99820000,-0.368742258,0.712319848,48,1.877121152
487,chr14:66820000-67810000,1.208849461,0.226720685,21,2.635000123
488,chr14:76480000-77120000,-0.110390546,0.91209965,14,1.928733992
489,chr14:62640000-63740000,-0.461100152,0.644726753,23,1.80876551
490,chr14:70240000-71320000,-0.416459416,0.677073858,23,2.147957725
491,chr14:33040000-34260000,0.416174311,0.677282456,26,2.13570795
492,chr14:91970000-93150000,0.517947201,0.604495108,24,2.158387126
493,chr14:50050000-51320000,-0.162802256,0.870674132,26,2.446463563
494,chr14:76140000-76910000,0.010804015,0.991379811,17,1.855343406
495,chr14:45870000-46810000,-0.291085999,0.770985548,20,2.113996946
496,chr14:58920000-59940000,-0.116918346,0.90692476,21,2.034231938
497,chr14:91330000-91930000,-0.51575064,0.606028581,13,1.677132619
498,chr14:87470000-88170000,-0.489810703,0.624267856,15,1.848946436
499,chr14:20760000-21440000,-0.428223993,0.66848805,14,1.710616124
500,chr14:30010000-30700000,-0.278595058,0.780555606,14,1.85571728
501,chr14:38410000-39150000,-0.2741632,0.783959207,15,1.694283639
502,chr14:63830000-64970000,-0.05378389,0.957107345,24,1.962704319
503,chr14:101220000-102100000,-0.639541592,0.522470666,18,2.033539645
504,chr14:91310000-91760000,-0.338939347,0.734655422,10,1.737112095
505,chr14:96000000-96950000,0.010492268,0.991628535,19,1.994223181
506,chr14:99910000-100680000,-0.409373269,0.682265753,16,1.93827427
507,chr14:61740000-62310000,-0.292518442,0.769890262,13,1.831764054
508,chr14:22760000-23390000,-0.10784499,0.914118654,13,1.774212647
509,chr14:25170000-25620000,-0.681508424,0.495549838,10,1.982881871
510,chr14:76140000-77140000,-0.074749302,0.94041418,21,1.89273071
511,chr14:29190000-29990000,-0.58943796,0.555567518,17,2.133593446
512,chr14:69590000-70230000,-0.216522674,0.828580353,14,1.916281289
513,chr14:102830000-103860000,0.069942515,0.944239414,22,2.083638569
514,chr14:79400000-80420000,-0.218912213,0.826718433,21,1.694841122
515,chr14:75580000-76030000,-0.467326642,0.640266198,10,1.82873785
516,chr14:105340000-105970000,-0.423101907,0.672220911,14,1.859053289
517,chr14:31040000-31880000,-0.215110486,0.829681179,18,2.03472056
518,chr14:104530000-105100000,-0.524083831,0.600220234,12,2.09104191
519,chr14:78300000-79310000,-0.344452908,0.730505705,21,1.879745125
520,chr14:46940000-47610000,-0.40198225,0.68769709,15,1.688034926
521,chr14:96010000-96490000,-0.247146162,0.80479511,10,1.82027768
522,chr14:31930000-32980000,-0.359284898,0.719381971,22,2.026281762
523,chr14:37680000-38340000,-0.568211559,0.569891324,14,1.872107695
524,chr14:53870000-54820000,-0.536755532,0.591436492,20,2.00043584
525,chr14:93330000-94100000,-0.072027889,0.942579713,16,1.850898435
526,chr14:90450000-91260000,0.105963598,0.915611234,17,1.966307955
527,chr14:80500000-81350000,-0.460787369,0.644951165,17,1.619628976
528,chr14:73520000-74110000,-0.138131943,0.890136141,13,1.699086495
529,chr14:96000000-96750000,0.093267891,0.92569074,15,1.936204041
530,chr14:73490000-74520000,-0.364412346,0.715550118,22,1.685369459
531,chr14:36330000-37070000,-0.810964868,0.417385847,16,1.948283328
532,chr14:35030000-36280000,-0.137337746,0.890763836,26,1.89036888
533,chr14:82420000-83120000,-0.242751025,0.808198277,15,1.70227527
534,chr14:56950000-57790000,-0.022398874,0.982129779,17,1.903523536
535,chr14:57910000-58550000,-0.138115827,0.890148877,13,1.700736619
536,chr14:36330000-36960000,-0.628429614,0.529722542,14,1.843940286
537,chr14:68290000-69310000,-0.333246648,0.738948109,22,1.966536389
538,chr14:34290000-34750000,-0.423446559,0.671969482,10,1.851619423
539,chr14:99940000-100390000,-0.401376051,0.688143279,10,2.017981111
540,chr14:42570000-43190000,-0.222697762,0.823770744,13,1.79645744
541,chr14:68710000-69290000,-0.40755944,0.683597147,12,1.877505782
542,chr14:71560000-72210000,-0.510436218,0.609745888,14,2.223597078
543,chr14:89490000-90380000,0.111369439,0.911323393,19,2.112200938
544,chr14:88380000-88840000,-0.14552683,0.884294934,10,1.79555843
545,chr14:80630000-81330000,-0.36593268,0.71441531,15,1.720556833
546,chr14:31390000-31880000,-0.397969,0.690653037,11,1.785417614
547,chr14:23560000-24020000,-0.434832017,0.663684363,10,1.600406467
548,chr14:65620000-66210000,0.348848032,0.727203402,13,2.267614358
549,chr14:61090000-61720000,0.060972186,0.951381361,14,1.987878621
550,chr14:32380000-32990000,-0.508224282,0.611296064,13,2.141032736
551,chr14:102160000-102800000,0.365290262,0.714894747,13,2.059957336
552,chr14:53250000-53790000,-0.369302158,0.711902517,11,1.721535315
553,chr14:56170000-56930000,-0.557727948,0.57703017,16,1.966867843
554,chr14:75310000-76120000,0.316686147,0.751481761,17,2.284012783
555,chr14:58950000-59520000,-0.310130329,0.75646185,12,1.667133648
556,chr14:92530000-93250000,0.011482974,0.990838114,15,2.035479015
557,chr14:64250000-64790000,-0.117913135,0.906136486,11,1.846118295
558,chr14:88950000-89430000,-0.479178308,0.631811785,10,1.646030462
559,chr14:72320000-72890000,-0.317870516,0.750583158,12,1.709562721
560,chr14:90760000-91230000,-0.195691242,0.84485184,10,1.646705653
561,chr14:91990000-92430000,-0.016133844,0.987127614,10,1.933377013
562,chr14:74740000-75290000,-0.295155777,0.767874883,12,1.794534163
563,chr14:77780000-78260000,-0.379006055,0.704683368,11,1.552695298
564,chr14:74560000-75280000,-0.485579155,0.627265578,15,1.88946076
565,chr14:51750000-52240000,-0.32232104,0.747209496,10,1.847826581
566,chr14:89890000-90380000,-0.337274648,0.735909869,11,1.756564868
567,chr14:39980000-40440000,-0.644137317,0.519486394,10,1.905599666
568,chr14:35030000-35560000,-0.441639879,0.658749822,12,1.716811877
569,chr14:97710000-98190000,-0.407210575,0.683853335,10,1.662255131
570,chr15:21880000-22580000,0.105677171,0.915838494,14,2.128140664
571,chr15:22760000-23500000,0.034905621,0.972154998,15,2.04559166
572,chr15:34320000-34880000,-0.39687622,0.691458741,12,2.006602565
573,chr15:41720000-43840000,-0.433734863,0.664480987,43,2.147572219
574,chr15:74640000-76140000,0.156295269,0.875800285,31,2.283252575
575,chr15:76240000-77890000,0.951771979,0.341212636,34,2.57477052
576,chr15:66860000-68530000,-0.296625449,0.76675248,34,2.010936691
577,chr15:66860000-68140000,-0.281485684,0.778337907,26,2.162346923
578,chr15:101830000-102510000,0.24725719,0.804709188,15,2.242545976
579,chr15:67160000-68520000,-0.453833675,0.649948544,28,2.202121807
580,chr15:85100000-85660000,-0.214582456,0.830092874,12,1.767112428
581,chr15:81770000-82320000,-0.443409653,0.657469455,12,1.76947329
582,chr15:27120000-28280000,-0.285137483,0.775538814,24,1.840816648
583,chr15:79580000-80530000,-0.470442409,0.638038971,20,1.88898128
584,chr15:58480000-59970000,0.35608811,0.721774581,31,2.161264519
585,chr15:72980000-74200000,0.740420864,0.459044663,25,2.415283049
586,chr15:46000000-47450000,-0.299387119,0.764644689,29,1.966342746
587,chr15:68600000-69730000,-0.171208295,0.864059985,23,1.971475526
588,chr15:39000000-40050000,-0.36615122,0.714252239,21,1.906205008
589,chr15:93610000-94650000,-0.567465441,0.570398,21,1.846207015
590,chr15:85790000-86270000,-0.5603773,0.575222111,11,1.989033856
591,chr15:52160000-53040000,-0.331884672,0.739976345,18,2.065388252
592,chr15:47470000-48380000,-0.213944385,0.830590427,19,1.926053313
593,chr15:49510000-50450000,-0.172885312,0.862741577,19,1.851350693
594,chr15:53070000-54040000,-0.020714188,0.983473651,20,1.974914789
595,chr15:49730000-50450000,-0.216739452,0.828411401,15,1.707643408
596,chr15:59220000-59810000,-0.370158833,0.711264148,13,1.801439114
597,chr15:65690000-66820000,0.393775614,0.69374671,24,2.391499693
598,chr15:91840000-92620000,0.126221446,0.899556636,17,2.149507179
599,chr15:80700000-81250000,-0.438714324,0.660868546,11,1.827284235
600,chr15:77390000-77830000,0.253349993,0.799997767,10,2.03124076
601,chr15:37480000-38160000,-0.422821749,0.672425318,15,1.736186658
602,chr15:78190000-79070000,-0.196652695,0.844099331,19,1.962335652
603,chr15:98980000-99780000,-0.657371814,0.510941871,17,2.003256117
604,chr15:99020000-99630000,-0.499541561,0.617397915,13,2.047937683
605,chr15:36780000-37430000,-0.619916636,0.535312673,14,1.848511163
606,chr15:88980000-89760000,-0.285706008,0.775103303,17,1.965408845
607,chr15:64450000-65440000,-0.647984539,0.51699495,20,1.871499845
608,chr15:71110000-72020000,0.061163929,0.951228657,19,2.067684685
609,chr15:99790000-100270000,-0.446158518,0.655482745,11,1.784018511
610,chr15:50630000-51250000,0.291726454,0.770495781,13,2.20343695
611,chr15:68590000-69240000,-0.196920991,0.843889367,14,1.832235703
612,chr15:42420000-43640000,-0.156954444,0.875280752,25,2.041736262
613,chr15:40070000-40620000,0.132263539,0.894775845,12,1.99373945
614,chr15:63900000-64380000,-0.463802485,0.642789263,10,1.880512345
615,chr15:64440000-65310000,-0.421127457,0.673662013,19,1.897719928
616,chr15:46590000-47400000,-0.411683092,0.68057172,17,1.732280723
617,chr15:62630000-63390000,-0.249683363,0.802832225,16,1.907882221
618,chr15:90830000-91470000,0.025686183,0.979507645,14,2.005291476
619,chr15:56760000-57610000,-0.296129663,0.767131062,18,1.694372282
620,chr15:54240000-55450000,0.51032932,0.609820765,25,2.435716603
621,chr15:40070000-40720000,0.372799905,0.709297373,14,2.150541684
622,chr15:45410000-45940000,-0.505810682,0.612989559,11,1.5432274
623,chr15:44120000-44820000,0.021820937,0.982590792,15,1.887423339
624,chr15:42960000-43610000,-0.043719917,0.965127663,14,1.941868349
625,chr15:96910000-97800000,-0.038698924,0.969130431,18,2.03374991
626,chr15:92630000-93290000,-0.389060346,0.697231506,14,1.727864258
627,chr15:40800000-41700000,0.003847259,0.996930339,18,1.899069366
628,chr15:44830000-45360000,-0.215901031,0.829064893,12,1.725528353
629,chr15:61450000-62110000,-0.511312702,0.609132112,14,1.598252058
630,chr15:69760000-70840000,-0.095884898,0.923611989,22,1.849714181
631,chr15:95790000-96890000,0.307410691,0.758530792,23,2.335245337
632,chr15:95190000-95720000,-0.426430999,0.669793817,12,1.97936992
633,chr15:59990000-60610000,-0.559405793,0.575884809,14,1.716447027
634,chr15:57850000-58480000,-0.105820231,0.915724985,13,1.893768317
635,chr15:73570000-74040000,0.130420522,0.896233731,10,1.901656616
636,chr15:71140000-71720000,0.075230591,0.940031245,13,2.02672611
637,chr15:54320000-54920000,-0.180675889,0.856621985,13,1.930613338
638,chr15:35320000-35780000,-0.380119625,0.703856618,10,1.658814726
639,chr15:52530000-53030000,-0.426570562,0.669692143,11,1.765158774
640,chr15:76470000-77180000,0.020873811,0.983346317,15,1.83983281
641,chr15:73080000-73510000,-0.444259605,0.656854903,10,1.528782255
642,chr15:36040000-36680000,-0.36197833,0.717368224,14,1.713737059
643,chr15:58510000-59080000,0.275036474,0.783288216,12,2.129741478
644,chr15:64460000-64980000,-0.535483105,0.592315837,11,1.831053823
645,chr15:53070000-53520000,-0.546818233,0.584503615,10,1.788010946
646,chr15:46860000-47330000,-0.397834874,0.690751909,10,1.546487848
647,chr15:58010000-58480000,-0.124672919,0.900782498,10,1.758654936
648,chr15:48630000-49080000,-0.22323446,0.823353033,10,1.705165084
649,chr15:69770000-70380000,-0.448742939,0.653617105,13,1.812230214
650,chr15:96400000-96880000,-0.265121608,0.790915782,10,1.763936564
651,chr15:41720000-42210000,-0.472055104,0.636887457,11,2.06726458
652,chr16:58810000-62200000,-0.329798023,0.741552582,68,1.879457481
653,chr16:87990000-88630000,-0.277296452,0.781552483,14,1.761285175
654,chr16:63380000-65230000,-0.201207354,0.840536442,38,1.915456234
655,chr16:72130000-74150000,0.086626843,0.930968128,41,2.436332745
656,chr16:19570000-20670000,-0.072202254,0.942440951,23,2.114132926
