,tad,lambdan,p-value,n,max.lambdan
1470,chr2:71750000-72970000,-0.870620298,0.38396151,25,1.912874045
2462,chr8:122210000-123650000,0.870170314,0.384207337,29,2.126813288
759,chr17:57280000-58140000,0.869936573,0.384335067,18,2.121663456
1326,chrX:20540000-21740000,0.868219315,0.385274282,25,1.931098581
353,chr12:113320000-113860000,0.867903843,0.385446975,12,1.925845532
1978,chr5:141030000-142080000,0.8675732,0.385628023,22,1.863633788
1185,chr20:58590000-60500000,-0.866616241,0.386152312,39,2.309445548
1338,chrX:2830000-3510000,-0.865334836,0.386855036,15,1.928844989
2052,chr5:148710000-149760000,0.8650836,0.386992905,22,2.105573758
75,chr10:100510000-101060000,0.863910306,0.387637165,12,1.841532526
389,chr13:30040000-31470000,0.863309701,0.387967212,30,2.185582065
1177,chr20:53310000-54800000,-0.863235902,0.388007778,30,1.895563566
1293,chr22:36930000-37610000,-0.862856243,0.388216511,15,2.006547728
970,chr1:8010000-8930000,0.86150196,0.388961642,19,2.06447938
1755,chr3:30930000-31740000,0.855802081,0.392107264,17,2.363247208
2421,chr7:16140000-16630000,-0.854866803,0.392624891,11,1.720235772
814,chr17:72200000-72860000,-0.853665974,0.393290093,14,1.886715497
1129,chr1:219140000-219840000,0.853627775,0.393311264,15,2.088225025
848,chr18:10550000-11160000,0.852753497,0.393796017,13,2.045497903
123,chr11:46720000-47730000,-0.848628606,0.396087984,21,2.110695107
478,chr14:23560000-24780000,-0.848208144,0.396322062,25,2.109317999
1995,chr5:101900000-102840000,0.847893897,0.396497064,19,2.040898396
1192,chr20:35800000-37050000,-0.847537287,0.396695713,25,2.320604242
1979,chr5:121780000-122970000,0.847389619,0.396777989,25,1.977209735
1989,chr5:112960000-114410000,-0.847275959,0.396841324,30,1.966610704
1095,chr1:91160000-91660000,0.846272596,0.397400692,11,2.032241629
2217,chr6:125620000-126080000,-0.846194613,0.397444187,10,1.812269082
1786,chr3:5270000-5810000,0.846124678,0.397483195,12,1.950145023
518,chr14:104530000-105100000,-0.846076391,0.39751013,12,2.09104191
849,chr18:18510000-20310000,0.843571506,0.398908892,37,2.489345957
474,chr14:25800000-29120000,-0.842574995,0.399466181,67,2.06310631
1254,chr21:38450000-39010000,0.841478512,0.400079918,12,2.21197367
1424,chr2:34230000-35360000,0.840857931,0.400427528,24,1.846522261
1342,chrX:139130000-139800000,0.84033006,0.400723352,14,1.7453304
613,chr15:40070000-40620000,0.840190256,0.400801721,12,1.99373945
1435,chr2:190510000-191690000,-0.839280289,0.401312041,24,1.970307214
185,chr11:19130000-19570000,-0.838811261,0.401575231,10,1.978764506
2246,chr6:30710000-31440000,-0.835569941,0.403396885,15,1.934387003
610,chr15:50630000-51250000,0.835538608,0.403414518,13,2.20343695
2121,chr5:55560000-56130000,0.834867259,0.403792451,12,1.948476072
1612,chr2:238720000-239190000,0.833946421,0.404311177,10,1.975136224
806,chr17:67560000-68100000,-0.833653829,0.404476083,11,1.991043935
1748,chr3:151740000-152170000,-0.833548184,0.404535635,10,2.066890655
1791,chr3:38560000-39060000,-0.832569227,0.40508772,11,1.953093165
1817,chr4:187210000-190910000,-0.831620357,0.405623268,75,2.12256207
2640,chr9:129600000-130190000,-0.83014432,0.406457192,12,2.090820052
1135,chr1:64070000-64720000,-0.829899515,0.406595599,14,2.043420369
432,chr13:97660000-98310000,-0.827987476,0.407677593,14,2.017192884
2263,chr6:27130000-27760000,-0.827656169,0.407865248,14,2.134988925
679,chr16:46500000-48670000,0.82744241,0.407986351,44,2.245067538
529,chr14:96000000-96750000,0.826664924,0.408427007,15,1.936204041
2242,chr6:15670000-16200000,-0.826048111,0.408776801,11,2.058387399
2684,chr9:16160000-16730000,-0.822819439,0.410610681,12,2.012003696
1843,chr4:122740000-123860000,0.822634321,0.410715975,24,1.979411156
695,chr16:3080000-3550000,0.821818196,0.411180376,10,2.144433119
165,chr11:75110000-76220000,0.820644417,0.41184884,23,2.297606406
758,chr17:34960000-35440000,0.820517286,0.411921279,10,1.992585026
304,chr12:108350000-108900000,0.820132363,0.412140655,11,1.852723945
1048,chr1:158130000-159070000,0.818874683,0.412857916,20,2.016938907
2473,chr8:62650000-64030000,0.818523458,0.413058353,28,1.943390199
795,chr17:29710000-30180000,-0.816752288,0.414070004,10,1.960990253
29,chr10:6460000-7830000,0.816679484,0.414111619,28,2.3810785
1768,chr3:100560000-101380000,0.81636033,0.414294078,17,2.141817626
526,chr14:90450000-91260000,0.815587682,0.414735997,17,1.966307955
623,chr15:44120000-44820000,0.815115414,0.415006249,15,1.887423339
996,chr1:102970000-103440000,-0.814945159,0.415103702,10,1.841483137
1165,chr1:240390000-240870000,-0.814134757,0.415567757,11,1.817090965
1635,chr3:132400000-133650000,0.813734596,0.41579701,25,2.028634394
1837,chr4:165670000-166390000,0.812939089,0.416252982,15,2.041970329
364,chr12:116400000-117130000,0.812928723,0.416258926,15,2.126574358
579,chr15:67160000-68520000,-0.812745215,0.416364152,28,2.202121807
677,chr16:74700000-75680000,-0.81164471,0.416995529,20,1.930684363
1459,chr2:190510000-191860000,0.811456733,0.41710343,28,2.328298487
590,chr15:85790000-86270000,-0.811340832,0.417169968,11,1.989033856
773,chr17:26220000-26800000,0.811170028,0.417268035,12,1.817095144
1873,chr4:122760000-123520000,0.810992474,0.417369992,16,2.146699508
8,chr10:64190000-65540000,0.809920588,0.417985818,28,2.141994631
1372,chrX:19560000-20150000,0.808132235,0.419014462,12,1.909948827
2141,chr6:140330000-141950000,0.807965386,0.419110509,33,2.06734218
12,chr10:77030000-78870000,-0.807424073,0.419422202,38,2.118862858
223,chr11:9780000-10370000,-0.805883987,0.420309745,13,1.661752215
2535,chr8:26540000-27070000,-0.805329232,0.420629717,12,1.66344104
2115,chr5:106420000-107010000,-0.803918495,0.421444048,13,2.127258455
1392,chr2:91620000-92320000,-0.802776677,0.422103825,15,2.260628407
2227,chr6:155880000-156680000,-0.802292382,0.422383848,17,1.772725142
1018,chr1:155160000-156040000,0.802233002,0.422418189,18,2.036652206
1751,chr3:131230000-131760000,-0.801295806,0.422960418,12,2.012471393
1379,chrX:100070000-100580000,-0.800854734,0.423215748,11,1.920402838
872,chr18:47480000-47950000,-0.800563296,0.423384506,10,2.017645268
2498,chr8:24950000-25960000,0.800433186,0.42345986,21,1.989462307
2031,chr5:42940000-43620000,-0.79997435,0.423725659,15,2.098317263
2651,chr9:94860000-95420000,0.798338912,0.424673843,12,1.894484676
436,chr13:31770000-32350000,-0.797909114,0.424923234,12,1.720474345
1826,chr4:127530000-128400000,0.796847953,0.425539341,18,1.988083008
1133,chr1:51220000-51660000,0.796575012,0.425697894,10,1.953363113
2549,chr8:126910000-127430000,-0.794938546,0.42664925,11,1.911401282
1822,chr4:25840000-27040000,0.794117882,0.427126809,25,2.062814439
868,chr18:9050000-9540000,0.790073793,0.429484674,10,1.738807561
1287,chr22:33650000-34320000,0.790021794,0.429515041,14,1.832824509
1355,chrX:130950000-131770000,0.789176852,0.43000865,17,1.893056964
2197,chr6:11580000-12620000,-0.785098366,0.432395898,22,2.092478909
909,chr19:31200000-32740000,-0.784770974,0.432587861,31,1.989780074
860,chr18:46190000-46990000,-0.783206332,0.433505957,17,2.022518189
1409,chr2:105940000-107200000,0.783189717,0.433515712,26,2.116350066
1825,chr4:162150000-163090000,-0.782153896,0.434124135,19,1.842871972
1008,chr1:115660000-116560000,-0.782010639,0.434208321,19,1.773754915
1554,chr2:49120000-49720000,-0.779775652,0.43552294,13,1.881540906
1651,chr3:57080000-58280000,0.779740936,0.435543378,25,2.135021552
2365,chr7:91560000-92120000,0.779455011,0.435711729,12,1.832388472
1170,chr1:247090000-247510000,0.77835947,0.436357125,10,2.148643323
1727,chr3:36010000-36750000,-0.778131347,0.436491585,15,1.872983071
2113,chr5:179530000-180090000,0.777972268,0.436585362,12,1.83403949
2275,chr6:119450000-120040000,0.777322446,0.436968555,12,1.711582339
903,chr19:580000-1260000,-0.77567986,0.437938034,15,1.947987359
549,chr14:61090000-61720000,0.775380613,0.438114788,14,1.987878621
1456,chr2:180960000-181830000,0.774899782,0.438398881,18,2.062170217
2399,chr7:4640000-5170000,-0.773957306,0.438956039,12,2.014314656
2184,chr6:165820000-166540000,-0.773247106,0.439376153,15,2.037330807
2331,chr7:45920000-47220000,-0.773245528,0.439377087,27,2.001252326
878,chr18:70440000-70900000,0.770930674,0.440748025,10,1.970813586
731,chr16:86090000-86560000,0.770758263,0.440850231,11,1.640019053
277,chr12:46380000-47410000,0.770534428,0.440982941,22,2.107572448
1312,chrX:48450000-48950000,-0.770235426,0.441160253,10,1.68799775
1774,chr3:19360000-19900000,-0.766715688,0.443250574,11,1.680715367
1375,chrX:150300000-150860000,0.765007114,0.444267308,12,1.973927208
2191,chr6:82940000-83760000,0.76442334,0.444615004,18,1.883591128
605,chr15:36780000-37430000,-0.762045241,0.446033003,14,1.848511163
2255,chr6:64020000-64510000,-0.761846645,0.446151538,11,2.135356236
90,chr10:50170000-50730000,0.761265713,0.446498376,12,1.947586731
57,chr10:133990000-134480000,-0.75664938,0.449259949,11,2.065361598
2372,chr7:120760000-121210000,0.755971199,0.449666464,10,1.884052028
1362,chrX:12950000-13510000,-0.755782457,0.449779637,12,1.950522723
195,chr11:107880000-108540000,0.755263471,0.450090912,14,2.080043838
1880,chr4:11800000-12640000,-0.75522004,0.450116967,17,1.95698775
1859,chr4:16280000-17470000,0.75516401,0.45015058,25,2.18123675
300,chr12:14340000-14860000,0.755104235,0.450186442,12,2.08963946
1193,chr20:20820000-21590000,0.754968749,0.450267734,16,2.107020586
2584,chr8:135930000-136400000,0.75437369,0.450624865,10,1.731214127
2337,chr7:128030000-129690000,-0.754170691,0.450746734,34,2.032670675
866,chr18:32960000-33560000,-0.753700963,0.451028803,13,1.701290278
573,chr15:41720000-43840000,-0.752903338,0.451508002,43,2.147572219
753,chr17:25510000-25970000,-0.75248496,0.451759471,10,1.704449907
446,chr13:19020000-20190000,0.749899268,0.453315375,24,2.080605015
2347,chr7:81660000-82370000,-0.749565739,0.453516292,15,2.145137097
278,chr12:11670000-12500000,0.749556046,0.453522132,17,1.834826255
1071,chr1:39510000-40230000,0.748980259,0.453869104,15,2.093902955
1052,chr1:160610000-161120000,0.748938073,0.453894531,11,2.026418785
899,chr19:14810000-16140000,0.748399709,0.454219098,27,2.057018242
205,chr11:130840000-131550000,-0.748173061,0.454355778,15,1.966581361
2601,chr9:127520000-129560000,0.748167316,0.454359243,42,2.329063074
2477,chr8:78450000-79200000,0.746542615,0.455339699,15,1.895909081
2062,chr5:148710000-149390000,0.745929209,0.455710179,14,2.16392095
977,chr1:230750000-231760000,-0.744802212,0.456391297,21,1.828963803
1557,chr2:49920000-50390000,-0.741294965,0.458514614,10,1.949187524
266,chr12:91740000-93090000,0.741197567,0.458573658,28,2.142101584
1994,chr5:5430000-6750000,0.740691771,0.45888035,27,2.05538101
2469,chr8:53630000-54750000,-0.740499315,0.458997077,23,1.921418337
1370,chrX:38520000-39100000,-0.739238815,0.459761995,12,2.017377176
1509,chr2:230630000-231670000,0.739101624,0.459845291,22,2.231100111
815,chr17:75520000-76010000,-0.738513966,0.460202183,11,1.927830702
2634,chr9:108650000-109940000,-0.738144989,0.460426348,26,2.116947582
854,chr18:42220000-42810000,0.73716027,0.461024891,13,2.115445696
1070,chr1:212630000-213240000,0.736713533,0.461296575,13,2.143653382
1697,chr3:178720000-179310000,0.73664341,0.461339229,13,1.964504344
2086,chr5:66520000-67550000,-0.736129413,0.461651944,21,1.843638258
1344,chrX:110940000-112190000,0.735129552,0.462260598,26,1.906504921
1801,chr3:126770000-127250000,-0.734615619,0.462573623,10,1.83027611
2656,chr9:99590000-100140000,0.73449172,0.462649105,12,1.845816261
1773,chr3:11260000-11880000,0.731283425,0.464606053,13,1.7549865
1516,chr2:228780000-229570000,-0.730871575,0.4648576,17,1.808646168
1703,chr3:39560000-40220000,-0.730611525,0.46501647,14,1.659143829
391,chr13:22170000-23790000,-0.7292834,0.465828324,33,2.493528126
1339,chrX:45180000-46260000,0.729149031,0.465910505,23,1.867540867
32,chr10:98120000-99040000,0.728172782,0.466507825,19,2.057331619
197,chr11:122940000-123450000,-0.727363538,0.467003285,11,1.984714385
2081,chr5:112330000-112940000,0.726772629,0.467365253,13,1.926628327
107,chr10:13170000-13620000,0.726763867,0.467370621,10,1.882533897
1131,chr1:8940000-9630000,-0.726363032,0.467616248,15,1.83738992
2190,chr6:151820000-152710000,-0.725612638,0.468076272,19,2.03933395
316,chr12:120730000-121690000,-0.725201675,0.468328316,20,2.173154878
2605,chr9:88990000-90430000,-0.725099704,0.468390866,30,2.228467326
1386,chrX:29360000-29920000,0.724121018,0.468991442,12,1.836468671
2528,chr8:140390000-141440000,-0.72408357,0.469014431,22,2.176770856
2514,chr8:115830000-116680000,0.723972808,0.469082429,18,1.837009648
1840,chr4:74140000-75010000,0.723052058,0.469647902,19,2.066895858
2446,chr8:41390000-42800000,-0.722938582,0.469717619,29,2.089464489
117,chr11:48180000-50770000,0.722606831,0.46992147,53,2.239038693
1815,chr4:60180000-60960000,0.721169536,0.470805212,17,1.916125914
1884,chr4:173900000-174370000,-0.720748951,0.471063989,10,1.687108656
1809,chr3:122460000-122990000,0.720704233,0.471091508,11,1.806652773
829,chr18:20350000-21730000,0.719678449,0.471722999,28,2.163717393
1637,chr3:134310000-135290000,-0.718573031,0.472404035,20,2.066805962
127,chr11:129710000-130800000,-0.717806077,0.472876866,22,1.861658091
732,chr16:13070000-13570000,-0.71751698,0.473055163,11,1.937353409
844,chr18:20370000-21060000,0.716589408,0.473627482,15,1.797258093
524,chr14:53870000-54820000,-0.716567065,0.473641272,20,2.00043584
1124,chr1:242620000-243190000,-0.715963106,0.47401413,12,1.983574901
1473,chr2:146630000-147350000,-0.715211617,0.474478292,15,2.00996117
1498,chr2:176210000-176960000,0.71485484,0.474698744,16,1.745136473
2552,chr8:40110000-40860000,-0.714344678,0.475014072,16,1.986927499
372,chr12:120100000-120720000,0.714076591,0.47517982,13,1.924245231
716,chr16:11480000-11930000,-0.712095969,0.47640535,10,2.03804008
1782,chr3:64010000-64480000,-0.711389531,0.476842884,10,1.95319797
2149,chr6:8950000-10440000,0.711091994,0.477027231,30,1.937943888
203,chr11:132940000-133710000,0.710843416,0.477181273,17,2.099944363
338,chr12:100530000-101140000,0.710554156,0.47736056,13,1.924232855
2685,chr9:127630000-128140000,-0.710487366,0.477401963,11,1.921462645
883,chr18:9970000-10510000,-0.709752827,0.477857427,12,1.817811237
2596,chr9:92920000-93640000,0.70865217,0.478540353,15,1.863418263
1482,chr2:167380000-168060000,-0.708642252,0.478546509,15,1.892987171
2497,chr8:32410000-32970000,0.708448213,0.478666961,12,1.987012515
2408,chr7:128050000-128850000,-0.707058955,0.479529842,16,1.712265389
1735,chr3:167920000-168570000,0.706279405,0.480014399,14,1.826201532
840,chr18:47020000-47980000,0.705817206,0.480301821,20,2.179546941
2628,chr9:123340000-123960000,0.704925597,0.480856539,14,2.123408127
469,chr13:30700000-31200000,0.704592586,0.481063814,10,1.925115266
421,chr13:50650000-51650000,0.704564013,0.481081601,20,1.866103069
60,chr10:30970000-32100000,0.703918208,0.481483711,23,2.596126947
1613,chr2:191240000-191690000,0.703693386,0.48162374,10,1.983390842
2683,chr9:7560000-8230000,0.703027818,0.482038413,14,1.809036505
764,chr17:16780000-17990000,-0.702048349,0.482649012,25,2.182815343
715,chr16:72140000-73110000,0.701886251,0.482750104,21,1.731583464
1315,chrX:2800000-3740000,-0.701503384,0.482988924,19,1.788345305
683,chr16:16940000-17630000,0.701129766,0.483222036,15,2.153406432
1049,chr1:83670000-84310000,-0.701129124,0.483222436,14,1.888791115
2015,chr5:52440000-53530000,0.701050576,0.483271453,23,1.958979168
1151,chr1:65690000-66160000,-0.700420629,0.483664657,11,1.872921625
553,chr14:56170000-56930000,-0.699560459,0.484201844,16,1.966867843
1761,chr3:81530000-82190000,-0.696823101,0.485913507,14,1.831584378
1082,chr1:43650000-44520000,0.696279551,0.486253777,18,2.080823976
1255,chr21:36060000-37410000,0.695256453,0.4868946,28,2.083708086
651,chr15:41720000-42210000,-0.694973277,0.487072049,11,2.06726458
1387,chrX:6380000-6980000,0.694760655,0.487205309,13,1.923176548
2213,chr6:43600000-44350000,-0.694560632,0.487330691,15,2.105656227
1741,chr3:195720000-196240000,-0.693704774,0.487867372,11,1.992077721
589,chr15:93610000-94650000,-0.692161828,0.488835708,21,1.846207015
997,chr1:92460000-93270000,-0.691681464,0.48913739,17,2.049484482
1906,chr4:143040000-143760000,0.690890054,0.489634637,16,1.855216882
2223,chr6:161120000-161800000,0.690025498,0.490178153,14,2.183285149
1692,chr3:184530000-185340000,0.688927168,0.490869102,17,1.945490749
1687,chr3:156260000-156870000,0.688616052,0.491064917,13,1.982478057
859,chr18:44740000-45280000,-0.688512383,0.491130175,12,1.713987286
2120,chr5:123860000-124620000,0.686826246,0.492192228,16,2.1025318
894,chr19:14660000-16330000,0.686784873,0.492218304,34,1.887610311
1597,chr2:16960000-17520000,0.686277919,0.492537871,12,1.899762849
1588,chr2:170310000-170780000,-0.68619184,0.492592143,10,1.85047254
686,chr16:57590000-58790000,0.68603812,0.492689071,25,1.999508603
1025,chr1:61390000-62360000,0.68585709,0.492803231,21,2.19100056
2060,chr5:910000-1660000,-0.685828598,0.4928212,16,1.869091909
1506,chr2:158890000-159660000,-0.685588711,0.492972502,17,1.974222884
101,chr10:21780000-22250000,0.684775901,0.493485345,10,1.983912697
74,chr10:82410000-82970000,0.684648538,0.49356573,12,1.92466338
2109,chr5:163470000-163910000,0.68403199,0.493954966,10,1.951888569
1868,chr4:110910000-111450000,0.683441794,0.494327719,11,1.862507932
1899,chr4:114310000-114860000,0.68340679,0.494349831,12,2.054148018
709,chr16:3560000-4390000,-0.682452705,0.494952739,17,1.802271006
1206,chr20:18570000-19650000,-0.681597646,0.495493404,22,2.035842292
1009,chr1:85760000-86780000,0.68155044,0.495523262,21,2.512313211
